
0,0.0,0.0,-0.35195530726256985,-0.0446927374301676,-0.6871508379888268,-0.3463687150837989,-0.7821229050279329,-0.7094972067039106,-0.6983240223463687,-1.0,-0.6089385474860335,-0.8044692737430168,-0.8044692737430168,-0.9832402234636871,-0.7262569832402235,-0.6983240223463687,-0.6312849162011173,-0.6424581005586593,-0.37988826815642457,-0.8603351955307262,-0.553072625698324,-0.9832402234636871,-0.4748603351955307,-0.5977653631284916,-0.39664804469273746,-0.6256983240223464,-0.1452513966480447,-0.8547486033519553,-0.3016759776536313,-0.8994413407821229,-0.2569832402234637,-0.5251396648044693,-0.18435754189944134,-0.5586592178770949,0.09497206703910614,-0.8324022346368715,-0.0782122905027933,-0.8435754189944135,-0.08379888268156424,-0.5810055865921788,-0.01675977653631285,-0.5754189944134078
0,0.0,0.0,-0.3425414364640884,-0.055248618784530384,-0.6740331491712708,-0.34806629834254144,-0.7624309392265194,-0.712707182320442,-0.6740331491712708,-1.0,-0.5911602209944752,-0.7790055248618785,-0.7790055248618785,-0.9558011049723757,-0.712707182320442,-0.6906077348066298,-0.6187845303867403,-0.6408839779005525,-0.3701657458563536,-0.8287292817679558,-0.5414364640883977,-0.9668508287292817,-0.4696132596685083,-0.5911602209944752,-0.39226519337016574,-0.6243093922651933,-0.143646408839779,-0.8232044198895028,-0.2983425414364641,-0.8950276243093923,-0.2596685082872928,-0.5303867403314917,-0.17679558011049723,-0.56353591160221,0.09392265193370165,-0.8066298342541437,-0.08287292817679558,-0.8397790055248618,-0.08839779005524862,-0.580110497237569,-0.016574585635359115,-0.569060773480663
0,0.0,0.0,-0.36312849162011174,-0.055865921787709494,-0.7039106145251397,-0.35195530726256985,-0.8044692737430168,-0.7094972067039106,-0.7039106145251397,-1.0,-0.6201117318435754,-0.7988826815642458,-0.8156424581005587,-0.9720670391061452,-0.7374301675977654,-0.6927374301675978,-0.6368715083798883,-0.6424581005586593,-0.39106145251396646,-0.8547486033519553,-0.5698324022346368,-0.9720670391061452,-0.4860335195530726,-0.5921787709497207,-0.40782122905027934,-0.6312849162011173,-0.16201117318435754,-0.8491620111731844,-0.31843575418994413,-0.8994413407821229,-0.2737430167597765,-0.5307262569832403,-0.18994413407821228,-0.5698324022346368,0.0782122905027933,-0.8268156424581006,-0.1005586592178771,-0.8435754189944135,-0.1005586592178771,-0.5865921787709497,-0.027932960893854747,-0.5810055865921788
0,0.0,0.0,-0.36312849162011174,-0.0670391061452514,-0.6983240223463687,-0.36312849162011174,-0.7988826815642458,-0.7206703910614525,-0.7094972067039106,-1.0,-0.5977653631284916,-0.8268156424581006,-0.8044692737430168,-0.9776536312849162,-0.7206703910614525,-0.6871508379888268,-0.6256983240223464,-0.6480446927374302,-0.3743016759776536,-0.88268156424581,-0.5642458100558659,-0.9664804469273743,-0.48044692737430167,-0.5865921787709497,-0.39106145251396646,-0.6256983240223464,-0.13966480446927373,-0.8770949720670391,-0.3128491620111732,-0.88268156424581,-0.2681564245810056,-0.5195530726256983,-0.1787709497206704,-0.5586592178770949,0.09497206703910614,-0.8435754189944135,-0.10614525139664804,-0.8212290502793296,-0.1005586592178771,-0.5754189944134078,-0.0223463687150838,-0.5810055865921788
0,0.0,0.0,-0.34831460674157305,-0.056179775280898875,-0.6910112359550562,-0.3539325842696629,-0.7921348314606742,-0.7134831460674157,-0.702247191011236,-1.0,-0.5955056179775281,-0.8146067415730337,-0.8033707865168539,-0.9719101123595506,-0.7247191011235955,-0.6853932584269663,-0.6292134831460674,-0.6460674157303371,-0.3707865168539326,-0.8651685393258427,-0.5674157303370787,-0.9606741573033708,-0.47752808988764045,-0.5842696629213483,-0.39325842696629215,-0.6235955056179775,-0.1404494382022472,-0.8651685393258427,-0.3146067415730337,-0.8820224719101124,-0.2640449438202247,-0.5168539325842697,-0.17415730337078653,-0.5561797752808989,0.09550561797752809,-0.8370786516853933,-0.10112359550561797,-0.8258426966292135,-0.09550561797752809,-0.5730337078651685,-0.011235955056179775,-0.5786516853932584
0,0.0,0.0,-0.32386363636363635,-0.23295454545454544,-0.48295454545454547,-0.5227272727272727,-0.5340909090909091,-0.7727272727272727,-0.4943181818181818,-1.0,-0.022727272727272728,-0.875,-0.35795454545454547,-0.9886363636363636,-0.38636363636363635,-0.75,-0.2784090909090909,-0.6477272727272727,0.09659090909090909,-0.875,-0.3465909090909091,-0.9715909090909091,-0.35795454545454547,-0.6647727272727273,-0.19886363636363635,-0.6079545454545454,0.17045454545454544,-0.8409090909090909,-0.2784090909090909,-0.875,-0.2840909090909091,-0.5681818181818182,-0.125,-0.5227272727272727,0.19886363636363635,-0.7670454545454546,-0.19318181818181818,-0.7556818181818182,-0.1875,-0.5511363636363636,-0.03409090909090909,-0.5113636363636364
0,0.0,0.0,-0.34615384615384615,-0.24725274725274726,-0.5054945054945055,-0.532967032967033,-0.5604395604395604,-0.7747252747252747,-0.5164835164835165,-1.0,-0.027472527472527472,-0.8846153846153846,-0.38461538461538464,-0.978021978021978,-0.3956043956043956,-0.7362637362637363,-0.29120879120879123,-0.6428571428571429,0.08241758241758242,-0.8791208791208791,-0.36813186813186816,-0.9560439560439561,-0.36813186813186816,-0.6538461538461539,-0.21428571428571427,-0.6043956043956044,0.14835164835164835,-0.8351648351648352,-0.3076923076923077,-0.8626373626373627,-0.3021978021978022,-0.5714285714285714,-0.14835164835164835,-0.5274725274725275,0.16483516483516483,-0.7582417582417582,-0.21978021978021978,-0.7362637362637363,-0.2087912087912088,-0.5494505494505495,-0.06593406593406594,-0.510989010989011
0,0.0,0.0,-0.3422459893048128,-0.25133689839572193,-0.48663101604278075,-0.5401069518716578,-0.5401069518716578,-0.7807486631016043,-0.49732620320855614,-1.0,0.0,-0.8716577540106952,-0.3582887700534759,-0.9679144385026738,-0.3850267379679144,-0.732620320855615,-0.27807486631016043,-0.6470588235294118,0.10695187165775401,-0.8609625668449198,-0.34759358288770054,-0.9411764705882353,-0.3582887700534759,-0.6577540106951871,-0.20855614973262032,-0.5989304812834224,0.15508021390374332,-0.8074866310160428,-0.2994652406417112,-0.839572192513369,-0.3048128342245989,-0.5668449197860963,-0.1497326203208556,-0.5187165775401069,0.15508021390374332,-0.7219251336898396,-0.22994652406417113,-0.7165775401069518,-0.2192513368983957,-0.5347593582887701,-0.0748663101604278,-0.49732620320855614
0,0.0,0.0,-0.3526315789473684,-0.2631578947368421,-0.47368421052631576,-0.5578947368421052,-0.5157894736842106,-0.7894736842105263,-0.47368421052631576,-1.0,0.02631578947368421,-0.8526315789473684,-0.32105263157894737,-0.9736842105263158,-0.35789473684210527,-0.7421052631578947,-0.25263157894736843,-0.6631578947368421,0.12631578947368421,-0.8368421052631579,-0.32105263157894737,-0.9368421052631579,-0.3473684210526316,-0.6842105263157895,-0.2,-0.631578947368421,0.15263157894736842,-0.7736842105263158,-0.2894736842105263,-0.8473684210526315,-0.32105263157894737,-0.6,-0.1736842105263158,-0.5421052631578948,0.12105263157894737,-0.6947368421052632,-0.2578947368421053,-0.7052631578947368,-0.2631578947368421,-0.5368421052631579,-0.12105263157894737,-0.48947368421052634
0,0.0,0.0,-0.3315508021390374,-0.2727272727272727,-0.41711229946524064,-0.5614973262032086,-0.44385026737967914,-0.7914438502673797,-0.40641711229946526,-1.0,0.11764705882352941,-0.839572192513369,-0.24064171122994651,-0.9893048128342246,-0.31016042780748665,-0.786096256684492,-0.23529411764705882,-0.6898395721925134,0.1925133689839572,-0.8074866310160428,-0.27807486631016043,-0.9358288770053476,-0.32620320855614976,-0.7165775401069518,-0.20320855614973263,-0.6417112299465241,0.1711229946524064,-0.732620320855615,-0.2887700534759358,-0.8181818181818182,-0.32085561497326204,-0.6149732620320856,-0.18716577540106952,-0.5614973262032086,0.0855614973262032,-0.6577540106951871,-0.2994652406417112,-0.6577540106951871,-0.31016042780748665,-0.5026737967914439,-0.18716577540106952,-0.44919786096256686
